,brand,created_at,favorite_count,id,retweet_count,source,text,user_created_at,user_followers_count,user_friends_count,user_id,user_name,user_screen_name,sentiment
222,0,2020-04-09 01:03:32,0,1248053902777303043,0,Twitter for iPhone,@samsung_dev Beautiful,2019-06-11 00:44:33,47,148,1138245600351203328,Mynews,mynews70478582,0.5994
224,0,2020-04-09 01:03:28,0,1248053886465667073,0,Twitter for Android,@hydrophilyc samsung is better lol,2015-04-01 10:42:07,190,323,3123847148,Keo 🖤,KeoStrasify,0.6908
229,0,2020-04-09 01:01:59,0,1248053510165467137,0,Twitter for Android,@Samsung_Pak Want this ad on tv plz,2019-04-19 15:32:58,301,524,1119262621193113600,رومان چیم چیم🇵🇰,AizaNoor123,0.1531
236,0,2020-04-09 00:56:51,1,1248052220727136256,0,Twitter for iPhone,@missc_xyz Does it have something in the settings to check the battery health like iPhones do? Samsung usually gets… https://t.co/Z44B8DCyrD,2016-11-11 02:59:48,476,558,796910268722778112,Ali,occasionali,0.3612
237,0,2020-04-09 00:55:21,0,1248051842203783168,0,Twitter for iPhone,@Shadow1998630 @mraftw @kidsmoove I love Apple but I’ve been continuously impressed with Samsung’s products for the… https://t.co/JB8JohehtH,2014-08-20 22:11:09,189,127,2750506692,Leo,Enduro7631,0.775
238,0,2020-04-09 00:54:24,0,1248051601333456896,0,Twitter for Mac,"@mudshark_63 Oh, yeah! Well I won't be able to update Oreon theme since it was suspended from Galaxy Themes after t… https://t.co/GU1KxEi6dO",2019-02-01 01:39:45,220,9,1091149067625922562,Felipe Leite Themes,flthemes,0.126
242,0,2020-04-09 00:51:14,0,1248050804780482561,0,Twitter for iPhone,"Don’t send me any links to troubleshooting, I have done everything your website suggests. Doesn’t help.

I’ve tried… https://t.co/KuFAwtHhot",2008-09-30 06:44:09,4607,847,16524832,Kris Koivisto,KrisKoivisto,0.5267
247,0,2020-04-09 00:48:49,2,1248050197051117569,0,Twitter for Android,"@TeeJaye1100 Uh, well the s2 and s20+ are already $200 off. They have better cameras (almost certainly) and softwar… https://t.co/8n6Jv0H5ew",2020-02-04 00:54:59,449,401,1224496494574735360,Jason Wiltjer,jmwilt17,0.6124
250,0,2020-04-09 00:42:52,2,1248048701202993152,0,Twitter for iPhone,@mlwaex Samsung sm520. Google pic is actually of my car lol https://t.co/GzZIUnwHE6,2009-09-24 06:22:28,673,247,76872663,ਅਜੀਤ,copaset1c,0.4215
254,0,2020-04-09 00:38:32,0,1248047611266732032,0,Twitter for Android,"@ThomasTalon5 @PeteLau 930 for a phone that won't get 'real' updates in 2 years, has like no market for accessories… https://t.co/iEq8EGYOPn",2014-03-13 21:39:06,6,135,2387935266,Alex,R4biet,0.0772
256,0,2020-04-09 00:38:07,0,1248047506287665154,0,Twitter for Android,@Canoopsy It's look like a Samsung Galaxy S20 ultra 🧐,2019-05-22 19:15:47,12,79,1131277494760431624,Abdullah Jemal,AbdllahJemal,0.3612
257,0,2020-04-09 00:36:57,0,1248047212883357696,0,Twitter for Android,@MaxWinebach I hope Samsung changes aspect ratio from 16:9 to 4:3. More handy that way.,2008-12-14 14:40:13,177,263,18116963,Dan Alpapara,dan_MD,0.4404
258,0,2020-04-09 00:35:23,0,1248046819361337348,0,Twitter for Android,"@aangelic_ang That's what I said, bruh I was iPhone obsessed then I tried samsung. So MUCH BETTER",2017-07-28 04:10:11,58,426,890786437775413249,Charlie Green,Charman339,0.4958
260,0,2020-04-09 00:33:23,1,1248046316011368448,0,Twitter for Android,"@cloewy424 Update: I just bought a new 58"" Samsung arrives Friday lol",2009-06-18 04:02:27,1172,2045,48238506,Mike 🦂🐾🏒🏈⚾️🏀🇺🇸,Mike_The_Mayor_,0.4215
261,0,2020-04-09 00:32:00,0,1248045966634242048,0,Twitter Web App,@GavinVerhey Ive been using the Samsung Galaxy Buds since they came with my Galaxy S10+ last year and love them. St… https://t.co/oK3KXSlHfR,2015-06-23 19:49:01,39,407,3343115494,Wade Wojcak,JellomooseMTG,0.6369
264,0,2020-04-09 00:30:03,2,1248045475158265859,0,Twitter for Android,@beanstanaccount @onlytruewill @System2048 @ElectrexTEC Samsung lmao,2018-07-10 19:57:33,1568,118,1016773437988061184,Ethan,parrotgeek1,0.5994
265,0,2020-04-09 00:29:49,1,1248045417113235464,0,Twitter for iPhone,"@jjordanspencerr Can’t stand Xbox controllers. Just a preference, again. I enjoy PS4 Consoles, Samsung TVs and MacB… https://t.co/9QfuDkWLqE",2010-03-13 11:48:03,841,474,122644694,David TJ Powell 🦌,davidtjpowell,0.4939
266,0,2020-04-09 00:27:35,0,1248044853298167810,0,Twitter for Android,@Samsung_Pak Please air these ads pn TV,2018-05-18 09:13:46,5,26,997404870507483137,.ugh.⁷,my_jam0721,0.3182
273,0,2020-04-09 00:24:23,1,1248044047144452106,0,Twitter for iPhone,@sinarawayama1 from samsung smart fridge,2018-11-14 02:26:07,1832,443,1062532095996772352,ramon,airrwar,0.4019
274,0,2020-04-09 00:24:19,1,1248044032800043010,0,Twitter Web App,@newarthuei kkkkkkkkkk Samsung amor,2017-09-13 18:36:55,305,266,908036788622635019,fala tu,apenasobservo_,0.6124
279,0,2020-04-09 00:20:45,0,1248043136196022274,0,Twitter for iPhone,@Alien_mission @Gurg57561764 @KolkataBong31 @globaltimesnews Your statement is hilarious. The actual reason is Chin… https://t.co/aOkcmoJIa7,2011-12-14 07:41:37,3,46,436508811,Tinggg,Ilovecattttt,0.4019
281,0,2020-04-09 00:20:33,0,1248043084044255239,0,Twitter Web App,"@brendanmahoney @ProfTags @amyklobuchar Ha, thank you! I should note that I used the Food filter on my Samsung S9,… https://t.co/IIHLt1pMEq",2012-05-08 21:41:11,294,452,574810646,Allison H-G,alliegorical,0.636
282,0,2020-04-09 00:20:00,0,1248042944231362560,0,Twitter for Android,@Connor124_ Yes it does I can make something better on the fucking samsung photo editor,2019-11-15 15:33:23,34,646,1195364090677473287,adult fun time addict,Miku_Shark,0.6808
283,0,2020-04-09 00:18:05,1,1248042464092585984,0,Twitter for Android,"@djcaozinho Cheers. Um, basically an entry level smartphone (Samsung A10) with a bit of post-fettling in Snapseed a… https://t.co/aZLSbZWFrA",2009-04-15 05:45:31,2237,2440,31351557,Simon MacMichael,simonmacmichael,0.4767
284,0,2020-04-09 00:16:51,1,1248042153013477376,0,Twitter for iPhone,@Skyv4h3ri @meavae_ @G2esports If he did that he should’ve gone straight down after valorant,2013-05-27 17:42:33,109,828,1462746709,mimi!,SAMSUNG_SHAWTY,0.2263
286,0,2020-04-09 00:13:59,0,1248041431861792768,0,Twitter for Android,@MizzouFootball Please add official Missouri theme and wallpaper to the Samsung Galaxy themes app. Most other Unive… https://t.co/BNBi6Unpvs,2011-03-02 15:52:24,56,191,259782125,Mark Bishop,mbishop54,0.3182
291,0,2020-04-09 00:09:44,1,1248040362536468483,0,Twitter for iPhone,i literally bought an iphone 11 hoping the moon will be clearer and honestly i’d be better off with a samsung,2012-04-17 20:38:37,7904,2958,556266361,jo◟̽◞̽| BILLBOARD ADD THE 10K,wildflwrsvol6,0.8271
293,0,2020-04-09 00:08:51,1,1248040138623590400,1,Twitter for Android,"@SamsungNewsIN first of all provide stable updates to your all phones phones,dpecially galaxy A30.
     You made al… https://t.co/IfdABDnl5x",2013-11-06 02:26:20,0,53,2177188004,Devendra Shrimant Sul,sul_devendra,0.296
297,0,2020-04-09 00:03:31,0,1248038799042641923,0,Twitter for Android,@iMaluta Hello sir! Samsung. And may I kindly ask why? 🤭🤭🤭,2011-08-17 10:54:30,1565,921,356782307,IG: @ma_belline,Ma_Belline,0.5411
301,0,2020-04-09 00:02:21,0,1248038505395126274,0,Twitter for Android,@Samsung_Pak We want these ads to be aired on TV pleaseeee,2018-05-18 09:13:46,5,26,997404870507483137,.ugh.⁷,my_jam0721,0.0772
304,0,2020-04-09 00:00:53,0,1248038133536641024,0,Twitter Web App,@MisterAddons @HDRetrovision I agree micro USB is a bad connector but USB C has been far more robust.  Samsung went… https://t.co/NauWu3V2Hy,2007-07-23 21:49:25,32,105,7668232,Joseph Anania,redsteakraw,0.4659
307,0,2020-04-09 00:00:00,0,1248037912232562688,0,Twitter Web App,I love Samsung phones and despise Samsung policies. If I could stomach iOS (and many of Apple's policies) I would p… https://t.co/LVNLhtfJbi,2014-02-01 00:25:18,672,351,2321536963,Andrew Bennett,BennettBlogs,0.4215
308,0,2020-04-08 23:59:42,0,1248037838131691521,0,Twitter for Android,@FucasaFusy @MapsMaponyane I thought the pan was on top of a Samsung tablet... https://t.co/7I3miUP7cd,2011-03-21 23:39:20,522,1002,270081016,Thatoh,Thatohmonareng,0.2023
309,0,2020-04-08 23:59:19,0,1248037739645169667,0,Twitter for Android,"@NFLonFOX @Saints I bought my first smart TV, that didn't do any thing but tell me the weather. and cost $2200 #Samsung  you owe me",2009-06-18 10:34:39,118,101,48310657,Empty Glass,Arnie_Garcia,0.2144
317,0,2020-04-08 23:54:52,0,1248036621376610304,0,Twitter for iPhone,"@TheSammimack Anything is good nowadays, but Depending on if you want an android or not will have an effect so I’d… https://t.co/8TTnNiXObu",2016-09-13 21:27:39,32,674,775808184271249408,The Christmas Weed Monster,WeedChristmas,0.34
320,0,2020-04-08 23:53:26,0,1248036258657505280,0,Twitter Web Client,"i hate samsung, but new galaxy looks amazing :|",2014-12-01 20:26:14,457,415,2901186149,𝗯𝘂𝗻𝗻 #freejieqiong,hwiwoos,0.5023
321,0,2020-04-08 23:50:56,2,1248035633001570305,0,Twitter for iPhone,@RCSmithNYC I never owned a Samsung I can’t tell but I trust your word 😂👍,2016-11-22 11:29:14,15258,6872,801024738906820608,Jules🌪,julcasagrande,0.6652
327,0,2020-04-08 23:47:51,0,1248034853645422593,0,Twitter for Android,"@SamsungUK THANK YOU, I'm chuffed to bits with my Ultra. LOVE IT! Superb phone. Keen to see Samsung steer their Exy… https://t.co/qxqRkzdJne",2015-08-30 04:42:19,381,79,3487454175,Justin House,MrJustinHouse,0.9438
329,0,2020-04-08 23:46:58,0,1248034632060162048,0,Twitter for Android,@BabyBlancoChris My Samsung washer weighs your clothes so it knows how much water to add. It's water efficient that way,2011-08-21 17:54:06,17,96,359496222,BABYWOLF920,BABYWOLF920,0.4215
330,0,2020-04-08 23:46:36,0,1248034540683231232,0,Twitter for Android,"@Samsung_Pak OMG kings 🇵🇰🇵🇰😍
Plzzz  we want to see this add on t.V.... 💞",2020-01-06 10:04:30,187,198,1214125529109975041,zamar_T,zamar_T,0.0772
333,0,2020-04-08 23:45:18,2,1248034212294385664,0,Twitter Web App,"@Patrioxz @gehsture eww, samsung is pretty bad. i agree on that one :)",2018-09-11 17:28:52,61,69,1039566457846358018,Lil Huddy (Budget Version),Enziqo,0.6369
335,0,2020-04-08 23:44:38,0,1248034046426284032,0,Twitter for Android,@kashmirVIII For real tho. That's one reason why I learned my card number. I don't have time to be running for my w… https://t.co/1O4VEsF5S2,2015-10-09 05:54:07,9,163,3906233595,Trouble Maker's Mommy,QueenLizzaLei,0.0772
336,0,2020-04-08 23:44:27,1,1248034000461017089,0,Twitter Web App,"@Chris77417741 @_inpractise I'm fine with him taking whatever position, but he just wasn't persuasive about it here… https://t.co/Q5SvstG507",2013-10-06 03:35:05,9896,540,702585281,Liberty,LibertyRPF,0.1027
337,0,2020-04-08 23:44:26,0,1248033994576400386,0,Twitter Web App,@Samsung_Pak We want a BTS add💜🙏,2020-04-07 18:42:01,0,17,1247595432085196800,Shin Soo young,ShinSooyoung13,0.0772
339,0,2020-04-08 23:43:21,0,1248033723347611651,0,Twitter for Android,"@Louisemedeiros_ amor, ta me traindo com a samsung?",2017-11-30 15:15:37,15,45,936252380785627136,Lilbopeep,Agnd_ND,0.6124
341,0,2020-04-08 23:41:53,0,1248033355381329920,0,Twitter for Android,"@samsungmobileng help ooooooo, please!!!!!! Based on Samsung A51 or Samsung S20",2010-11-30 16:14:33,215,273,221414239,Aireyys_ TeamMike,swizkiz,0.5951
343,0,2020-04-08 23:39:05,0,1248032648800452611,0,Twitter for iPhone,@lulthiccgi he’s a samsung ambassador he literally got it for free 💆‍♀️,2014-01-18 17:54:06,183,180,2298296971,Lin⁷,tinytaelover,0.5106
344,0,2020-04-08 23:38:28,0,1248032495670562816,0,Twitter Web App,@SAbraham84 @MinionCapital @PalmettoCapital @BluegrassCap @PythiaR ... possibly with a headstart thanks to Eric Sch… https://t.co/MKEznNRPHo,2013-10-06 03:35:05,9896,540,702585281,Liberty,LibertyRPF,0.4404
345,0,2020-04-08 23:38:26,0,1248032484496936966,0,Twitter for Android,@Samsung_Pak We would love if you guys air this commercial on TV..thanks,2018-05-18 09:13:46,5,26,997404870507483137,.ugh.⁷,my_jam0721,0.6369
347,0,2020-04-08 23:37:53,0,1248032348802813954,0,Twitter for iPhone,@SociopathSanity @ASUS_ROG Yeah I agree. End of the day it works for me as a workstation because I planned to use a… https://t.co/w1enFfmFrw,2014-09-26 22:48:51,507,343,2786438140,PVA,pvalexander,0.5719
350,0,2020-04-08 23:36:45,0,1248032059739656192,0,Twitter for Android,"@NHLBlackhawks Marotti, 2, Samsung Galaxy S9, and Red please",2016-01-22 20:07:46,135,1564,4836202673,Galaxy,Mynas_Opposite,0.3182
353,0,2020-04-08 23:32:58,0,1248031111575474179,0,Twitter for iPhone,@disneyplus can you please help me fix my Disney+ on my Samsung Smart Hub... My kids are going to lose it during this quarantine,2012-07-07 19:25:51,47,415,629582177,Adam Dillard,JADillard23,0.6124
360,0,2020-04-08 23:28:53,1,1248030083849355268,0,Twitter for Android,@PlaystationPixy Hopefully delivery time wont be too long once you order it 😊 you have a great phone already thou t… https://t.co/JaZGbMZ9tV,2012-05-12 09:33:34,1723,1498,577906822,Milly 🎮,millytigger1,0.7783
362,0,2020-04-08 23:27:09,0,1248029645385195520,0,Twitter for Android,@EmojiMashupBot Samsung has the best Grimacing emoji,2019-05-26 17:45:19,40,177,1132704276864802818,Cosmic #PlusleandMinunforSmash,CosmicMinun59,0.4215
364,0,2020-04-08 23:24:41,0,1248029023608832001,0,Twitter for Android,@Samsung please put the keyboard how it used to be i hate how it changed with new update thx,2011-07-28 03:33:33,1354,522,343812075,Maria 🥀,mariaaa_g15,0.0258
365,0,2020-04-08 23:23:14,1,1248028660805906432,0,Twitter for iPhone,"@dootieo @LunaForeverr All the phones are payed off, but if you want they’ll give you a free Samsung Galaxy A50/A20… https://t.co/7j2YJFEnAR",2019-09-24 19:05:45,155,750,1176573405883195394,Elór Geiðelson🇮🇸,EliGeidel,0.7096
368,0,2020-04-08 23:21:25,20,1248028204893437953,0,Twitter for Android,@oofistooshort @chaselyons tf you mean? obviously elon musk created samsung in korea... not apple in usa... get your facts straight,2020-02-13 04:39:57,2,85,1227814591339601924,stfu tortillas or bagels,Techgee79667784,0.4404
371,0,2020-04-08 23:18:59,1,1248027591216263169,0,Twitter for iPhone,"@jonathan_peter @FujifilmX_US That's a great idea. SSD's like the Samsung T5 are so small, it could be awesome to t… https://t.co/gYpBXLuWao",2010-11-19 11:21:49,58,297,217383130,SuperDan,Superdan_x,0.8934
373,0,2020-04-08 23:17:54,0,1248027316896313349,0,Twitter for Android,@ohnoitmatt Samsung one better,2019-05-14 03:09:27,18,269,1128135204785336322,Wheat Thin,HithinVEVO,0.4404
375,0,2020-04-08 23:17:41,1,1248027264949710848,0,Twitter for Android,@RainMorgan33 Lol my Samsung does this too. Except now the prick tells someone I want DUCK when I'm trying to say I… https://t.co/D9erz7fWkH,2020-03-11 06:47:33,212,247,1237631180599525376,Krystabelle ❤BBW- Brisbane.,Krystabell_BBW,0.1779
381,0,2020-04-08 23:11:19,0,1248025661190451200,0,Twitter for Android,@briankrebs Samsung pay ftw,2016-01-07 23:19:19,79,164,4725669259,Jason Wilcox,IdentityJason,0.3818
382,0,2020-04-08 23:10:35,2,1248025476666449922,0,Twitter for Android,"@Ani1u7 @itskrish6 @Twitter Sorry, I saw BBM Enterprise... everything else was a blur 😄. Good choice. I switched fr… https://t.co/wX2rmNPjqr",2009-05-25 04:40:56,1057,589,42350868,Guy Bridges,digitalhomeboy,0.3818
385,0,2020-04-08 23:09:03,3,1248025088936402944,0,Twitter Web App,"@CNN I have no issues with 5G, as long as it comes from a trusted company like Cisco Systems, Ericsson, Nokia, Qual… https://t.co/JLsAbtdrD0",2016-04-19 23:05:35,4156,2083,722561814106648577,John Smith 🇺🇲🇺🇸,JSmithpolitics1,0.5267
387,0,2020-04-08 23:06:46,0,1248024514505703427,0,Twitter Web App,"@TheFlandy by samsung, i mean the monitor. I keep forgetting both my monitor and TV are Samsung lol. At this point,… https://t.co/lrIVcfXYDI",2009-07-21 03:53:17,117,382,58696184,CSX,CSX142857,0.4215
395,0,2020-04-08 23:04:44,0,1248024006281887750,0,Twitter for Android,@Samsung_Pak Ok so I have noticed that none of the tweets of this account get so many likes until the BTS IS MENTIONED 😂😅,2019-06-30 22:24:44,17,24,1145458171550584833,KIM-LINE,KIMLINEKILLS,0.6461
398,0,2020-04-08 23:04:23,1,1248023917765316614,1,Twitter for iPad,@Ash_Pro1 Great news👍 Bravo @Samsung for moving out of #China !👏,2009-07-13 12:45:59,335,684,56362766,el d'guss,dahgus,0.6588
399,0,2020-04-08 23:03:58,0,1248023813276778496,0,Twitter Web App,"@TheFlandy My 5.1 setup is also that for the TV lol. For desktop, I have my consoles connect to my capture card whi… https://t.co/d3OUTXEsII",2009-07-21 03:53:17,117,382,58696184,CSX,CSX142857,0.4215
400,0,2020-04-08 23:03:18,3,1248023643470381061,0,Twitter for iPhone,"@stlcty03 Build Name: M世Build Plan 
Total Price: $2917

Core i9-9900K
$504

Asus ROG Maximus XI Hero (Wifi)
$278

A… https://t.co/Q3n5iuvbn1",2015-09-10 03:04:55,128,818,3604854617,Yukari PSO2 ™,YukariPso2,0.5574
405,0,2020-04-08 22:59:17,0,1248022631510691847,0,Twitter for Android,@9to5Google @NexusBen 849 because it's still less than a competing 5G enabled flagship (like the Samsung S20 series… https://t.co/punHczR9ha,2019-03-09 12:41:16,22,151,1104361507322761216,Alissa,CurvyMermaid617,0.1027
406,0,2020-04-08 22:59:06,1,1248022585608044544,0,Twitter for iPhone,"@LandO @VortexTheGOAT As well if there are a lot of windows in the living room and OLED wouldn’t look as great, wou… https://t.co/UWbOQSj8bZ",2013-11-04 21:26:42,291,261,2174783797,パトリック,Sourantv,0.7351
407,0,2020-04-08 22:58:14,1,1248022367835693057,0,Twitter for iPhone,"@tommythurga @chuksvila He could be using a good Samsung phone, what is it with you guys thinking using an iPhone i… https://t.co/1ZczPaXhFh",2017-09-27 10:23:36,118,117,912986070681350144,EverythingByRaquel,callme_raquel,0.4404
409,0,2020-04-08 22:57:10,0,1248022101665001472,0,Twitter for Android,"field four cameras; 4500mAh battery, support 25W fast charge; the back cover continues the splicing contrast design… https://t.co/7YmZ1mgqdm",2020-02-11 09:11:42,72,0,1227158219321044992,Tech Preacher,techpreacher8,0.4019
412,0,2020-04-08 22:56:01,1,1248021812493107200,0,Twitter for Android,@PlaystationPixy Excellent choice. Ah yes bigger screen will be easier for you. I have a Samsung and its great (*no… https://t.co/znMFnu7cwd,2012-05-12 09:33:34,1723,1498,577906822,Milly 🎮,millytigger1,0.9231
